"BehaviorSpace results (NetLogo 6.0.4)"
"evo_coop_periodic_rainfall_v3.nlogo"
"final_sims"
"06/30/2021 14:40:07:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","90","0","90"
"[run number]","show-energy?","average-drought","logistic-growth-rate","gap-width","minimum-plant-number","initial-population","average-rain","energy-transfer-cooperator","energy-transfer-non-cooperator","P","patch-width","[step]","mean cooperator-list","mean noncooperator-list","mean cooperator-lifespan-list","mean noncooperator-lifespan-list","mean cooperator-greentile-list","mean cooperator-blacktile-list","mean noncooperator-greentile-list","mean noncooperator-blacktile-list","mean patchHop-cooperators","mean patchHop-noncooperators"
"163","false","1","0.4","0","500","40","1","0.3","1","1","4","500","1.948","26.8","50.3","174.10256410256412","50.3","0","174.10256410256412","0","0","0"
"165","false","1","0.4","0","500","40","1","0.3","1","1","4","500","2.586","26.226","50.74074074074074","185.65322580645162","50.74074074074074","0","185.65322580645162","0","0","0"
"161","false","1","0.4","0","500","40","1","0.3","1","1","4","500","1.282","27.332","43.733333333333334","188.32666666666665","43.733333333333334","0","188.32666666666665","0","0","0"
"166","false","1","0.4","0","500","40","1","0.3","1","1","4","500","2.332","26.896","46.53846153846154","193.50735294117646","46.53846153846154","0","193.50735294117646","0","0","0"
"167","false","1","0.4","0","500","40","1","0.3","1","1","4","500","1.918","26.574","44.77272727272727","188.2836879432624","44.77272727272727","0","188.2836879432624","0","0","0"
"164","false","1","0.4","0","500","40","1","0.3","1","1","4","500","2.258","26.724","46.16","188.81203007518798","46.16","0","188.81203007518798","0","0","0"
"168","false","1","0.4","0","500","40","1","0.3","1","1","4","500","1.616","26.954","43.526315789473685","161.3053435114504","43.526315789473685","0","161.3053435114504","0","0","0"
"169","false","1","0.4","0","500","40","1","0.3","1","1","4","500","1.216","26.94","39","176.97619047619048","39","0","176.97619047619048","0","0","0"
"170","false","1","0.4","0","500","40","1","0.3","1","1","4","500","1.348","26.946","38.44444444444444","163.5","38.44444444444444","0","163.5","0","0","0"
"172","false","1","0.4","0","500","40","1","0.3","1","1","6","500","1.63","27.258","48.94117647058823","173.73793103448276","48.94117647058823","0","173.73793103448276","0","0","0"
"174","false","1","0.4","0","500","40","1","0.3","1","1","6","500","2.324","26.14","50.666666666666664","199.25","50.666666666666664","0","199.25","0","0","0"
"173","false","1","0.4","0","500","40","1","0.3","1","1","6","500","2.348","26.53","49.16","188.44347826086957","49.16","0","188.44347826086957","0","0","0"
"175","false","1","0.4","0","500","40","1","0.3","1","1","6","500","2.162","26.908","49.08695652173913","188.9","49.08695652173913","0","188.9","0","0","0"
"171","false","1","0.4","0","500","40","1","0.3","1","1","6","500","1.986","26.402","44.17391304347826","164.2734375","44.17391304347826","0","164.2734375","0","0","0"
"176","false","1","0.4","0","500","40","1","0.3","1","1","6","500","2.018","26.714","43.458333333333336","171.87218045112783","43.458333333333336","0","171.87218045112783","0","0","0"
"177","false","1","0.4","0","500","40","1","0.3","1","1","6","500","2.038","26.418","47.31818181818182","176.45454545454547","47.31818181818182","0","176.45454545454547","0","0","0"
"178","false","1","0.4","0","500","40","1","0.3","1","1","6","500","1.478","28.47","42.333333333333336","193.87765957446808","42.333333333333336","0","193.87765957446808","0","0","0"
"179","false","1","0.4","0","500","40","1","0.3","1","1","6","500","1.596","26.682","45.333333333333336","186.4964539007092","45.333333333333336","0","186.4964539007092","0","0","0"
"180","false","1","0.4","0","500","40","1","0.3","1","1","6","500","2.532","26.808","52.44","171","52.44","0","171","0","0","0"
"185","false","1","0.4","0","500","40","3","0.3","1","0","2","500","1.158","35.99","38.125","228.66483516483515","38.125","0","228.66483516483515","0","0","0"
"181","false","1","0.4","0","500","40","3","0.3","1","0","2","500","1.826","35.38","47.05","208.63684210526316","47.05","0","208.63684210526316","0","0","0"
"182","false","1","0.4","0","500","40","3","0.3","1","0","2","500","2.422","35.156","46.666666666666664","200.0972972972973","46.666666666666664","0","200.0972972972973","0","0","0"
"184","false","1","0.4","0","500","40","3","0.3","1","0","2","500","2.31","35.418","51.65217391304348","209.02777777777777","51.65217391304348","0","209.02777777777777","0","0","0"
"187","false","1","0.4","0","500","40","3","0.3","1","0","2","500","1.946","35.65","45.81818181818182","224.10204081632654","45.81818181818182","0","224.10204081632654","0","0","0"
"186","false","1","0.4","0","500","40","3","0.3","1","0","2","500","2.536","35.596","51.72","215.9740932642487","51.72","0","215.9740932642487","0","0","0"
"183","false","1","0.4","0","500","40","3","0.3","1","0","2","500","1.252","36.79","36.5","233.2280701754386","36.5","0","233.2280701754386","0","0","0"
"189","false","1","0.4","0","500","40","3","0.3","1","0","2","500","2.194","35.084","53.23809523809524","215.90173410404626","53.23809523809524","0","215.90173410404626","0","0","0"
"193","false","1","0.4","0","500","40","3","0.3","1","0","4","500","0.934","36.148","36.92307692307692","216.16417910447763","36.92307692307692","0","216.16417910447763","0","0","0"
"190","false","1","0.4","0","500","40","3","0.3","1","0","2","500","1.526","35.64","39.85","197.22772277227722","39.85","0","197.22772277227722","0","0","0"
"188","false","1","0.4","0","500","40","3","0.3","1","0","2","500","1.282","36.518","38.705882352941174","217.93427230046947","38.705882352941174","0","217.93427230046947","0","0","0"
"192","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.506","35.762","45.294117647058826","224.29896907216494","45.294117647058826","0","224.29896907216494","0","0","0"
"191","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.902","36.89","46.285714285714285","237.73015873015873","46.285714285714285","0","237.73015873015873","0","0","0"
"195","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.482","35.94","42.166666666666664","208.3235294117647","42.166666666666664","0","208.3235294117647","0","0","0"
"197","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.596","35.158","47.94117647058823","214.05421686746988","47.94117647058823","0","214.05421686746988","0","0","0"
"196","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.368","35.386","39","204.24867724867724","39","0","204.24867724867724","0","0","0"
"194","false","1","0.4","0","500","40","3","0.3","1","0","4","500","2.55","36.086","45.6551724137931","228.4585152838428","45.6551724137931","0","228.4585152838428","0","0","0"
"198","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.65","36.054","47.166666666666664","209.3448275862069","47.166666666666664","0","209.3448275862069","0","0","0"
"201","false","1","0.4","0","500","40","3","0.3","1","0","6","500","2.738","35.478","56","211.74757281553397","56","0","211.74757281553397","0","0","0"
"199","false","1","0.4","0","500","40","3","0.3","1","0","4","500","2.638","36.208","50.333333333333336","236.02272727272728","50.333333333333336","0","236.02272727272728","0","0","0"
"200","false","1","0.4","0","500","40","3","0.3","1","0","4","500","1.938","36.162","45.45454545454545","217.16355140186917","45.45454545454545","0","217.16355140186917","0","0","0"
"202","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.872","36.188","46.666666666666664","206.3053097345133","46.666666666666664","0","206.3053097345133","0","0","0"
"203","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.332","35.728","36.05263157894737","213.92268041237114","36.05263157894737","0","213.92268041237114","0","0","0"
"204","false","1","0.4","0","500","40","3","0.3","1","0","6","500","2.7","36.094","49.714285714285715","219.28846153846155","49.714285714285715","0","219.28846153846155","0","0","0"
"205","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.872","36.09","48.25","215.97685185185185","48.25","0","215.97685185185185","0","0","0"
"206","false","1","0.4","0","500","40","3","0.3","1","0","6","500","2.94","35.584","56","225.717277486911","56","0","225.717277486911","0","0","0"
"212","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.78","34.596","45.5","204.53543307086613","45.5","0","204.53543307086613","0","0","0"
"213","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.748","35.006","40.72727272727273","212.96621621621622","40.72727272727273","0","212.96621621621622","0","0","0"
"211","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.926","34.792","45.63636363636363","222.125","45.63636363636363","0","222.125","0","0","0"
"207","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.816","36.022","47.05","214.99052132701422","47.05","0","214.99052132701422","0","0","0"
"219","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.726","34.714","44.8","202.3","44.8","0","202.3","0","0","0"
"214","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.606","35.292","39.61904761904762","210.94871794871796","39.61904761904762","0","210.94871794871796","0","0","0"
"209","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.216","35.854","39.75","220.24338624338625","39.75","0","220.24338624338625","0","0","0"
"215","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.138","35.454","44.76923076923077","228.21621621621622","44.76923076923077","0","228.21621621621622","0","0","0"
"217","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.562","35.184","41.9","209.06802721088437","41.9","0","209.06802721088437","0","0","0"
"210","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.814","35.524","41.65217391304348","201.16959064327486","41.65217391304348","0","201.16959064327486","0","0","0"
"216","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.266","36.256","36.166666666666664","221.26589595375722","36.166666666666664","0","221.26589595375722","0","0","0"
"221","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","1.902","35.338","40.24","208.92397660818713","40.24","0","208.92397660818713","0","0","0"
"218","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","1.558","35.98","47.470588235294116","209.08982035928145","47.470588235294116","0","209.08982035928145","0","0","0"
"208","false","1","0.4","0","500","40","3","0.3","1","0","6","500","1.756","36.488","47.21052631578947","239.4398148148148","47.21052631578947","0","239.4398148148148","0","0","0"
"220","false","1","0.4","0","500","40","3","0.3","1","0.2","2","500","2.38","35.162","51.416666666666664","223.4822695035461","51.416666666666664","0","223.4822695035461","0","0","0"
"222","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","2.766","34.84","49.793103448275865","242.2185430463576","49.793103448275865","0","242.2185430463576","0","0","0"
"224","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","1.766","35.126","45.2","226.74125874125875","45.2","0","226.74125874125875","0","0","0"
"223","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","2.33","35.174","49.541666666666664","212.62987012987014","49.541666666666664","0","212.62987012987014","0","0","0"
"226","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","2.308","35.358","50.541666666666664","206.80392156862746","50.541666666666664","0","206.80392156862746","0","0","0"
"225","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","1.968","35.496","47","221.91216216216216","47","0","221.91216216216216","0","0","0"
"227","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","2.062","35.608","46.04347826086956","248.03529411764706","46.04347826086956","0","248.03529411764706","0","0","0"
"228","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","1.984","35.83","46.90909090909091","220.03773584905662","46.90909090909091","0","220.03773584905662","0","0","0"
"229","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","1.87","35.794","43.77272727272727","205.6534090909091","43.77272727272727","0","205.6534090909091","0","0","0"
"232","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","1.926","34.878","43.17391304347826","214","43.17391304347826","0","214","0","0","0"
"230","false","1","0.4","0","500","40","3","0.3","1","0.2","4","500","2.282","34.766","48.12","237.15267175572518","48.12","0","237.15267175572518","0","0","0"
"234","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","1.222","35.258","37.294117647058826","206.47101449275362","37.294117647058826","0","206.47101449275362","0","0","0"
"231","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","1.558","35.392","45.5","204.10967741935485","45.5","0","204.10967741935485","0","0","0"
"235","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","2.092","35.238","45.333333333333336","241.28930817610063","45.333333333333336","0","241.28930817610063","0","0","0"
"233","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","2.204","35.13","48.91304347826087","221.12666666666667","48.91304347826087","0","221.12666666666667","0","0","0"
"243","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","1.996","37.156","46.86363636363637","230.24647887323943","46.86363636363637","0","230.24647887323943","0","0","0"
"236","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","1.574","35.458","39.142857142857146","230.86486486486487","39.142857142857146","0","230.86486486486487","0","0","0"
"238","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","2.152","34.94","52.714285714285715","253.58992805755395","52.714285714285715","0","253.58992805755395","0","0","0"
"240","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","2.26","35.204","48.333333333333336","230.92142857142858","48.333333333333336","0","230.92142857142858","0","0","0"
"239","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","1.548","35.138","46.76470588235294","227.81012658227849","46.76470588235294","0","227.81012658227849","0","0","0"
"237","false","1","0.4","0","500","40","3","0.3","1","0.2","6","500","1.93","35.222","45.27272727272727","237.6417910447761","45.27272727272727","0","237.6417910447761","0","0","0"
"242","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","2.204","37.172","49.43478260869565","215.74285714285713","49.43478260869565","0","215.74285714285713","0","0","0"
"245","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","2.524","36.678","51.92","210.82962962962964","51.92","0","210.82962962962964","0","0","0"
"241","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","1.666","38.246","48.388888888888886","234.0581395348837","48.388888888888886","0","234.0581395348837","0","0","0"
"246","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","2.764","36.668","48.03333333333333","211.58333333333334","48.03333333333333","0","211.58333333333334","0","0","0"
"244","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","2.44","37.432","49.76923076923077","224.78620689655173","49.76923076923077","0","224.78620689655173","0","0","0"
"249","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","1.39","37.926","44.875","220.28662420382165","44.875","0","220.28662420382165","0","0","0"
"247","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","1.852","37.59","42.69565217391305","235.25443786982248","42.69565217391305","0","235.25443786982248","0","0","0"
"248","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","2.532","37.696","50.38461538461539","205.7058823529412","50.38461538461539","0","205.7058823529412","0","0","0"
"250","false","1","0.4","0","500","40","3","0.3","1","0.4","2","500","2.526","37.414","51.52","213.98026315789474","51.52","0","213.98026315789474","0","0","0"
"251","false","1","0.4","0","500","40","3","0.3","1","0.4","4","500","2.776","36.788","51.714285714285715","226.37301587301587","51.714285714285715","0","226.37301587301587","0","0","0"
"253","false","1","0.4","0","500","40","3","0.3","1","0.4","4","500","1.632","37.384","42.05","229.56849315068493","42.05","0","229.56849315068493","0","0","0"
"252","false","1","0.4","0","500","40","3","0.3","1","0.4","4","500","2.68","37.436","52","239.79245283018867","52","0","239.79245283018867","0","0","0"
"254","false","1","0.4","0","500","40","3","0.3","1","0.4","4","500","1.418","37.314","37","213.89115646258503","37","0","213.89115646258503","0","0","0"
"258","false","1","0.4","0","500","40","3","0.3","1","0.4","4","500","1.692","37.576","48.72222222222222","212.9625","48.72222222222222","0","212.9625","0","0","0"
"256","false","1","0.4","0","500","40","3","0.3","1","0.4","4","500","1.638","37.328","44.10526315789474","202.86","44.10526315789474","0","202.86","0","0","0"
